smiles code,active ingredient,salt,relation,assay value,target disease,protein target,treatment concentration,treatment unit,exposure time (h),measurement,type,model type,description,dataset,REFERENCE_ID,ASSAY_TYPE,ASSAY_ORGANISM,ASSAY_STRAIN,TARGET_TYPE,SRC_ID,ASSAY_SOURCE
Cc1oc2c(O)c(O)ccc2c(=O)c1Oc1ccccc1F,Cc1oc2c(O)c(O)ccc2c(=O)c1Oc1ccccc1F,.,= ,0.133,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
NCCNCCC=C(c1ccc(F)cc1)c1ccc(F)cc1,NCCNCCC=C(c1ccc(F)cc1)c1ccc(F)cc1,.,= ,0.265,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
COc1cc(OC)nc(-n2ncc(Cl)c(Cl)c2=O)n1,COc1cc(OC)nc(-n2ncc(Cl)c(Cl)c2=O)n1,.,= ,4.53,MRC-5 cells,,,uM,,IC50,In Vitro,,CYTOTOXICITY,set8,1.0,F,MRC-5 cells,human lung fibroblasts,ORGANISM,14.0,HEOS
COc1cc(OC)nc(-n2ncc(Cl)c(Cl)c2=O)n1,COc1cc(OC)nc(-n2ncc(Cl)c(Cl)c2=O)n1,.,= ,5.32,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
Cn1c2ccccc2c2nnc(N/N=C/c3ccccn3)nc21,Cn1c2ccccc2c2nnc(N/N=C/c3ccccn3)nc21,.,= ,0.52,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
Cc1cc(C)[n+]2nc3n(-c4ccccc4)c(C)cc(C)c-3c2n1,Cc1cc(C)[n+]2nc3n(-c4ccccc4)c(C)cc(C)c-3c2n1,.,= ,4.46,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
Cc1cccc2cc(-c3ccccc3)c(N3CCNCC3)nc12,Cc1cccc2cc(-c3ccccc3)c(N3CCNCC3)nc12,.,= ,1.45,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
CCOC(=O)c1cnc2c(OC)cccc2c1NCCCO,CCOC(=O)c1cnc2c(OC)cccc2c1NCCCO,.,= ,8.61,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
CCn1c(Cc2nc3ccccc3n2CC)nc2ccccc21,CCn1c(Cc2nc3ccccc3n2CC)nc2ccccc21,.,= ,3.87,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
COc1ccc(/C(N)=N/OC(=O)c2ccccc2Cl)cc1,COc1ccc(/C(N)=N/OC(=O)c2ccccc2Cl)cc1,.,= ,1.21,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
Clc1cc2c(c3ncccc13)OCN(CC1CCCO1)C2,Clc1cc2c(c3ncccc13)OCN(CC1CCCO1)C2,.,= ,6.81,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
Clc1cc2c(c3ncccc13)OCN(CC1CCCO1)C2,Clc1cc2c(c3ncccc13)OCN(CC1CCCO1)C2,.,= ,6.72,MRC-5 cells,,,uM,,IC50,In Vitro,,CYTOTOXICITY,set8,1.0,F,MRC-5 cells,human lung fibroblasts,ORGANISM,14.0,HEOS
CN1/C(=C/C=C/c2oc3ccccc3[n+]2C)Oc2ccccc21,CN1/C(=C/C=C/c2oc3ccccc3[n+]2C)Oc2ccccc21,.,= ,0.253,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
NCCCCCOC(c1ccc(F)cc1)c1ccc(F)cc1,NCCCCCOC(c1ccc(F)cc1)c1ccc(F)cc1,.,= ,5.53,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
CN(C)c1ccc(/C=C/c2cc(-c3ccccc3)o[n+]2C)cc1,CN(C)c1ccc(/C=C/c2cc(-c3ccccc3)o[n+]2C)cc1,.,= ,0.133,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
C(=C/c1ccc(OC2CN3CCC2CC3)cc1)\c1ccccc1,C(=C/c1ccc(OC2CN3CCC2CC3)cc1)\c1ccccc1,.,= ,5.31,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
Cc1ccc(Nc2cc(C)nc3c(C)c(C)cc(N)c23)c(C)c1,Cc1ccc(Nc2cc(C)nc3c(C)c(C)cc(N)c23)c(C)c1,.,= ,5.12,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
CCN1CCCC(Nc2ccnc3cc4ccccc4cc23)C1,CCN1CCCC(Nc2ccnc3cc4ccccc4cc23)C1,.,= ,0.275,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
CCN1CCCC(Nc2ccnc3cc4ccccc4cc23)C1,CCN1CCCC(Nc2ccnc3cc4ccccc4cc23)C1,.,= ,4.95,MRC-5 cells,,,uM,,IC50,In Vitro,,CYTOTOXICITY,set8,1.0,F,MRC-5 cells,human lung fibroblasts,ORGANISM,14.0,HEOS
CC(=O)NC(c1ccccc1C)c1ccc2cccnc2c1O,CC(=O)NC(c1ccccc1C)c1ccc2cccnc2c1O,.,= ,0.655,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
CC(C)(C)C(=O)NCCc1csc(-c2cccc(F)c2)n1,CC(C)(C)C(=O)NCCc1csc(-c2cccc(F)c2)n1,.,= ,19.1,L-6 cells,,,uM,,IC50,In Vitro,,CYTOTOXICITY,set8,1.0,F,L-6 cells,myoblast,ORGANISM,14.0,HEOS
CC(C)(C)C(=O)NCCc1csc(-c2cccc(F)c2)n1,CC(C)(C)C(=O)NCCc1csc(-c2cccc(F)c2)n1,.,= ,0.709,T. cruzi,,,uM,,IC50,In Vitro,,Chagas in vitro,set8,1.0,F,T. cruzi,Tulahuen C4 (LacZ),ORGANISM,14.0,HEOS
CC(C)(C)C(=O)NCCc1csc(-c2cccc(F)c2)n1,CC(C)(C)C(=O)NCCc1csc(-c2cccc(F)c2)n1,.,= ,0.441,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
CC(C)(C)C(=O)NCCc1csc(-c2cccc(F)c2)n1,CC(C)(C)C(=O)NCCc1csc(-c2cccc(F)c2)n1,.,= ,14.1,L. donovani,,,uM,,IC50,In Vitro,,Leish axenic in vitro,set8,1.0,F,L. donovani,MHOM/ET/67/L82,ORGANISM,14.0,HEOS
CC(C)(C)C(=O)NCCc1csc(-c2cccc(F)c2)n1,CC(C)(C)C(=O)NCCc1csc(-c2cccc(F)c2)n1,.,= ,0.451,T.b. rhodesiense,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. rhodesiense,STIB 900,ORGANISM,14.0,HEOS
CC(C)(C)C(=O)NCCc1csc(-c2cccc(F)c2)n1,CC(C)(C)C(=O)NCCc1csc(-c2cccc(F)c2)n1,.,= ,10.8,P. falciparum,,,uM,,IC50,In Vitro,,Malaria in vitro,set8,1.0,F,P. falciparum,K1,ORGANISM,14.0,HEOS
O=C1C=C/C(=N\Nc2ccc3c(c2)OCCO3)c2cccnc21,O=C1C=C/C(=N\Nc2ccc3c(c2)OCCO3)c2cccnc21,.,= ,1.43,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
Cn1c(-c2ccco2)nn(C2CC(=O)C3OCC2O3)c1=S,Cn1c(-c2ccco2)nn(C2CC(=O)C3OCC2O3)c1=S,.,= ,5.5,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
Cn1c(-c2ccco2)nn(C2CC(=O)C3OCC2O3)c1=S,Cn1c(-c2ccco2)nn(C2CC(=O)C3OCC2O3)c1=S,.,= ,3.25,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
CN(C)CCCC1(O)c2ccccc2C2(CC2)c2ccccc21,CN(C)CCCC1(O)c2ccccc2C2(CC2)c2ccccc21,.,= ,0.436,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
O=C(/C=C/c1ccccc1Cl)Nc1ccc2ccccc2c1,O=C(/C=C/c1ccccc1Cl)Nc1ccc2ccccc2c1,.,= ,6.12,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
NCC(c1ccc(Cl)cc1)c1ccc(-c2ccccc2)cc1,NCC(c1ccc(Cl)cc1)c1ccc(-c2ccccc2)cc1,.,= ,4.59,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
C/C(=N\NC(=O)c1ccc(Cl)c(Cl)c1)c1ccccn1,C/C(=N\NC(=O)c1ccc(Cl)c(Cl)c1)c1ccccn1,.,= ,5.16,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
Cc1cc(C)n(-c2ccc3c(Cl)cc(Cl)c(O)c3n2)n1,Cc1cc(C)n(-c2ccc3c(Cl)cc(Cl)c(O)c3n2)n1,.,= ,4.79,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
Cc1c(C)n(CC(O)CNCc2ccccc2)c2ccccc12,Cc1c(C)n(CC(O)CNCc2ccccc2)c2ccccc12,.,= ,5.49,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
Cc1c(C)n(CC(O)CNCc2ccccc2)c2ccccc12,Cc1c(C)n(CC(O)CNCc2ccccc2)c2ccccc12,.,= ,7.63,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
Cc1ccc(C(=O)O/N=C(\N)Cc2cccs2)c(Cl)c1,Cc1ccc(C(=O)O/N=C(\N)Cc2cccs2)c(Cl)c1,.,= ,0.768,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
COc1ccc(/C(N)=N/OC(=O)N2CCOCC2)cc1OC,COc1ccc(/C(N)=N/OC(=O)N2CCOCC2)cc1OC,.,= ,2.98,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
OCC[NH2+]C1CCCc2c1[nH]c1ccc(Br)cc21,OCC[NH2+]C1CCCc2c1[nH]c1ccc(Br)cc21,.,= ,1.83,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
NCC12CC3CC(C1)CC(c1ccc(Cl)c(Cl)c1)(C3)C2,NCC12CC3CC(C1)CC(c1ccc(Cl)c(Cl)c1)(C3)C2,.,= ,2.54,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
CCOC(=O)N/N=C1/c2ccccc2-c2nc3nonc3nc21,CCOC(=O)N/N=C1/c2ccccc2-c2nc3nonc3nc21,.,= ,0.8,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
CCOC(=O)c1nc[nH]c1/N=N/c1ccc(O)c2ccccc12,CCOC(=O)c1nc[nH]c1/N=N/c1ccc(O)c2ccccc12,.,= ,0.927,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
CCOC(=O)c1nc[nH]c1/N=N/c1ccc(O)c2ccccc12,CCOC(=O)c1nc[nH]c1/N=N/c1ccc(O)c2ccccc12,.,= ,3.83,MRC-5 cells,,,uM,,IC50,In Vitro,,CYTOTOXICITY,set8,1.0,F,MRC-5 cells,human lung fibroblasts,ORGANISM,14.0,HEOS
Fc1ccc(C(=CCCn2ccnc2)c2ccc(F)cc2)cc1,Fc1ccc(C(=CCCn2ccnc2)c2ccc(F)cc2)cc1,.,= ,0.327,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
Fc1ccc(C(=CCCn2ccnc2)c2ccc(F)cc2)cc1,Fc1ccc(C(=CCCn2ccnc2)c2ccc(F)cc2)cc1,.,= ,7.02,MRC-5 cells,,,uM,,IC50,In Vitro,,CYTOTOXICITY,set8,1.0,F,MRC-5 cells,human lung fibroblasts,ORGANISM,14.0,HEOS
O=C1CC(n2nnn(C3CCCCC3)c2=S)C2COC1O2,O=C1CC(n2nnn(C3CCCCC3)c2=S)C2COC1O2,.,= ,5.11,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
O=C1CC(n2nnn(C3CCCCC3)c2=S)C2COC1O2,O=C1CC(n2nnn(C3CCCCC3)c2=S)C2COC1O2,.,= ,1.33,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
C/C(=N\NC(=O)CCCNc1cccc(C)c1)c1ccccn1,C/C(=N\NC(=O)CCCNc1cccc(C)c1)c1ccccn1,.,= ,3.96,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
CCc1cc(OCCCCCN2CCNCC2)ccc1Cl,CCc1cc(OCCCCCN2CCNCC2)ccc1Cl,.,= ,0.807,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
N#CC1=C(N)Oc2[nH]nc(C(F)(F)F)c2C1c1cccs1,N#CC1=C(N)Oc2[nH]nc(C(F)(F)F)c2C1c1cccs1,.,= ,5.51,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
N#CC1=C(N)Oc2[nH]nc(C(F)(F)F)c2C1c1cccs1,N#CC1=C(N)Oc2[nH]nc(C(F)(F)F)c2C1c1cccs1,.,= ,5.41,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
O=C1/C(=C\c2ccccc2F)COC/C1=C\c1ccccc1F,O=C1/C(=C\c2ccccc2F)COC/C1=C\c1ccccc1F,.,= ,1.6,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
CCN(CC)c1ccc(/C=N/NC(=O)c2ccncc2)c(O)c1,CCN(CC)c1ccc(/C=N/NC(=O)c2ccncc2)c(O)c1,.,= ,3.82,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
CCN(CC)c1ccc(/C=N/NC(=O)c2ccncc2)c(O)c1,CCN(CC)c1ccc(/C=N/NC(=O)c2ccncc2)c(O)c1,.,= ,7.34,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
CCc1ccccc1Nc1nc(-c2ccc(O)cc2O)cs1,CCc1ccccc1Nc1nc(-c2ccc(O)cc2O)cs1,.,= ,3.63,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
NCCc1c(-c2ccccc2)n(-c2ccccc2)c2ccccc12,NCCc1c(-c2ccccc2)n(-c2ccccc2)c2ccccc12,.,= ,1.49,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
COc1nccnc1N/N=C/c1cc(Cl)cc(Cl)c1O,COc1nccnc1N/N=C/c1cc(Cl)cc(Cl)c1O,.,= ,5.19,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
N/C(Cc1cccc2ccccc12)=N\OC(=O)N1CCOCC1,N/C(Cc1cccc2ccccc12)=N\OC(=O)N1CCOCC1,.,= ,0.604,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
Cc1ccc(NCC(=O)N/N=C/c2c(C)cc(O)cc2O)cc1,Cc1ccc(NCC(=O)N/N=C/c2c(C)cc(O)cc2O)cc1,.,= ,5.37,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
CCn1c(=N)n(CCCOc2ccc(F)cc2)c2ccccc21,CCn1c(=N)n(CCCOc2ccc(F)cc2)c2ccccc21,.,= ,5.46,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
Cc1ccc(-n2nnnc2CNC(=O)c2cccs2)cc1C,Cc1ccc(-n2nnnc2CNC(=O)c2cccs2)cc1C,.,= ,5.85,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
CC[n+]1c(/C=C/c2c[nH]c3ccccc23)ccc2cc(C)ccc21,CC[n+]1c(/C=C/c2c[nH]c3ccccc23)ccc2cc(C)ccc21,.,= ,3.71,MRC-5 cells,,,uM,,IC50,In Vitro,,CYTOTOXICITY,set8,1.0,F,MRC-5 cells,human lung fibroblasts,ORGANISM,14.0,HEOS
CC[n+]1c(/C=C/c2c[nH]c3ccccc23)ccc2cc(C)ccc21,CC[n+]1c(/C=C/c2c[nH]c3ccccc23)ccc2cc(C)ccc21,.,= ,0.294,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
C[n+]1ccc(/C=C/c2c[nH]c3ccc(Br)cc23)cc1,C[n+]1ccc(/C=C/c2c[nH]c3ccc(Br)cc23)cc1,.,= ,5.26,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
Cc1ccccc1/N=N/C(=N\Nc1ccccc1)c1ccccc1,Cc1ccccc1/N=N/C(=N\Nc1ccccc1)c1ccccc1,.,= ,1.64,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
O=C(NCCCN1CCCC1)c1ccc(-c2ccccc2)s1,O=C(NCCCN1CCCC1)c1ccc(-c2ccccc2)s1,.,= ,5.51,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
Cc1cc(C)c2nc(C)cc(Nc3ccc(O)cc3)c2c1.Cl,Cc1cc(C)c2nc(C)cc(Nc3ccc(O)cc3)c2c1,Cl,= ,2.95,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
Cc1cc(C)c2nc(C)cc(Nc3cccc(O)c3)c2c1.Cl,Cc1cc(C)c2nc(C)cc(Nc3cccc(O)c3)c2c1,Cl,= ,4.93,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
CCCCC1=NN(C(=O)c2ccccn2)C(O)(C(F)(F)F)C1,CCCCC1=NN(C(=O)c2ccccn2)C(O)(C(F)(F)F)C1,.,= ,5.4,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
Oc1c(/N=N/c2ccc3cccc(O)c3n2)ccc2ccccc12,Oc1c(/N=N/c2ccc3cccc(O)c3n2)ccc2ccccc12,.,= ,3.87,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
CC(C)NCC(O)COc1cc2ccsc2c2ccccc12,CC(C)NCC(O)COc1cc2ccsc2c2ccccc12,.,= ,1.54,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
CC(C)NCC(O)COc1cc2ccsc2c2ccccc12,CC(C)NCC(O)COc1cc2ccsc2c2ccccc12,.,= ,7.53,MRC-5 cells,,,uM,,IC50,In Vitro,,CYTOTOXICITY,set8,1.0,F,MRC-5 cells,human lung fibroblasts,ORGANISM,14.0,HEOS
CCCC(=O)Nc1ccc(Cl)c(-c2nc3ncccc3o2)c1,CCCC(=O)Nc1ccc(Cl)c(-c2nc3ncccc3o2)c1,.,= ,0.851,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
O=C(Nc1c2ccccc2nc2ccccc12)c1ccccc1F,O=C(Nc1c2ccccc2nc2ccccc12)c1ccccc1F,.,= ,5.31,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
CCOC(=O)c1ccc(Nc2nnc(C(C)(C)C)c(=O)[nH]2)cc1,CCOC(=O)c1ccc(Nc2nnc(C(C)(C)C)c(=O)[nH]2)cc1,.,= ,10.17,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
CC(C)OCc1cc(CN2CCOCC2)c(O)c2ncccc12,CC(C)OCc1cc(CN2CCOCC2)c(O)c2ncccc12,.,= ,0.91,MRC-5 cells,,,uM,,IC50,In Vitro,,CYTOTOXICITY,set8,1.0,F,MRC-5 cells,human lung fibroblasts,ORGANISM,14.0,HEOS
CC(C)OCc1cc(CN2CCOCC2)c(O)c2ncccc12,CC(C)OCc1cc(CN2CCOCC2)c(O)c2ncccc12,.,= ,0.498,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
Clc1ccc(OCCCCCN2CCNCC2)c(Cl)c1,Clc1ccc(OCCCCCN2CCNCC2)c(Cl)c1,.,= ,3.57,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
C/C(=N/Nc1nnc2c(n1)[nH]c1c(C)cccc12)c1ccccn1,C/C(=N/Nc1nnc2c(n1)[nH]c1c(C)cccc12)c1ccccn1,.,= ,,T.b. brucei,,,uM,,IC90,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
CCN(CC)c1ccc(/C=N/NC(=O)c2cccs2)c(O)c1,CCN(CC)c1ccc(/C=N/NC(=O)c2cccs2)c(O)c1,.,= ,12.56,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
Cn1c(-c2cccnc2)nn(C2CC(=O)C3OCC2O3)c1=S,Cn1c(-c2cccnc2)nn(C2CC(=O)C3OCC2O3)c1=S,.,= ,2.32,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
N/C(Cc1cccs1)=N\OC(=O)C12CC3CC(CC(C3)C1)C2,N/C(Cc1cccs1)=N\OC(=O)C12CC3CC(CC(C3)C1)C2,.,= ,0.125,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
CC[n+]1c(/C=C/c2ccc(N(C)C)cc2)ccn1-c1ccccc1,CC[n+]1c(/C=C/c2ccc(N(C)C)cc2)ccn1-c1ccccc1,.,= ,0.536,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
C=CCc1ccc(OCCCCCN2CCNCC2)c(OC)c1,C=CCc1ccc(OCCCCCN2CCNCC2)c(OC)c1,.,= ,3.19,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
CC(C)(C)c1ccc(OCCCCCCN2CCNCC2)cc1,CC(C)(C)c1ccc(OCCCCCCN2CCNCC2)cc1,.,= ,0.734,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
C=CCNCCCCOc1ccc(Br)cc1Cl,C=CCNCCCCOc1ccc(Br)cc1Cl,.,= ,4.95,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
Cn1ccnc1Sc1cnn(-c2ccccc2)c(=O)c1Cl,Cn1ccnc1Sc1cnn(-c2ccccc2)c(=O)c1Cl,.,= ,5.27,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
N/C(=N\OC(=O)c1ccccc1Br)c1ccccc1,N/C(=N\OC(=O)c1ccccc1Br)c1ccccc1,.,= ,2.66,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
Clc1ccc(CCNCc2c[nH]c3ccccc23)c(Cl)c1,Clc1ccc(CCNCc2c[nH]c3ccccc23)c(Cl)c1,.,= ,5.33,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
