smiles code,active ingredient,salt,relation,assay value,target disease,protein target,treatment concentration,treatment unit,exposure time (h),measurement,type,model type,description,dataset,REFERENCE_ID,ASSAY_TYPE,ASSAY_ORGANISM,ASSAY_STRAIN,TARGET_TYPE,SRC_ID,ASSAY_SOURCE,UPPER_VALUE,SD_MINUS,SD_PLUS,ACTIVITY_COMMENT
COc1ccc(CN2CCC(N(c3ccc(C(F)(F)F)cc3)c3cccnc3)CC2)cc1,COc1ccc(CN2CCC(N(c3ccc(C(F)(F)F)cc3)c3cccnc3)CC2)cc1,.,= ,31.0,Human,,,Min,,t (1 / 2),In Vitro,,Metabolism,set10-1,1.0,A,Human,Microsomes,ORGANISM,14.0,HEOS,,,,
COc1ccc(CN2CCC(N(c3ccc(C(F)(F)F)cc3)c3cccnc3)CC2)cc1,COc1ccc(CN2CCC(N(c3ccc(C(F)(F)F)cc3)c3cccnc3)CC2)cc1,.,= ,2.0,gLogD,,,none,,logD,In Vitro,,Lipophilicity,set10-1,1.0,A,gLogD,pH 3.0,ORGANISM,14.0,HEOS,,,,
COc1ccc(CN2CCC(N(c3ccc(C(F)(F)F)cc3)c3cccnc3)CC2)cc1,COc1ccc(CN2CCC(N(c3ccc(C(F)(F)F)cc3)c3cccnc3)CC2)cc1,.,= ,6.3,Phosphate Buffer - pH 6.5,,,ug/ml,,Kinetic,In Vitro,,Solubility,set10-1,1.0,A,Phosphate Buffer - pH 6.5,NEPH_RT,ORGANISM,14.0,HEOS,,,,
FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(Cc3ccccc3C(F)(F)F)CC2)cc1,FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(Cc3ccccc3C(F)(F)F)CC2)cc1,.,= ,0.009,T. cruzi,,,uM,,IC50,In Vitro,,Chagas in Vitro,set10-1,1.0,F,T. cruzi,Tulahuen C4 (LacZ),ORGANISM,14.0,HEOS,,,,
FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(Cc3ccccc3C(F)(F)F)CC2)cc1,FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(Cc3ccccc3C(F)(F)F)CC2)cc1,.,= ,92.8,Human,,,uL/min/mg,,CLint in vitro,In Vitro,,Metabolism,set10-1,1.0,A,Human,Microsomes,ORGANISM,14.0,HEOS,,,,
FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(Cc3ccccc3C(F)(F)F)CC2)cc1,FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(Cc3ccccc3C(F)(F)F)CC2)cc1,.,= ,18.7,Human,,,Min,,t (1 / 2),In Vitro,,Metabolism,set10-1,1.0,A,Human,Microsomes,ORGANISM,14.0,HEOS,,,,
FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(Cc3ccccc3C(F)(F)F)CC2)cc1,FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(Cc3ccccc3C(F)(F)F)CC2)cc1,.,= ,2.7,gLogD,,,none,,logD,In Vitro,,Lipophilicity,set10-1,1.0,A,gLogD,pH 3.0,ORGANISM,14.0,HEOS,,,,
FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(Cc3ccccc3C(F)(F)F)CC2)cc1,FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(Cc3ccccc3C(F)(F)F)CC2)cc1,.,= ,1.6,Phosphate Buffer - pH 6.5,,,ug/ml,,Kinetic,In Vitro,,Solubility,set10-1,1.0,A,Phosphate Buffer - pH 6.5,NEPH_RT,ORGANISM,14.0,HEOS,,,,
FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(Cc3ccccc3C(F)(F)F)CC2)cc1,FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(Cc3ccccc3C(F)(F)F)CC2)cc1,.,= ,0.84,Human,,,none,,EH,In Vitro,,Metabolism,set10-1,1.0,A,Human,Microsomes,ORGANISM,14.0,HEOS,,,,
FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(Cc3ccccc3C(F)(F)F)CC2)cc1,FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(Cc3ccccc3C(F)(F)F)CC2)cc1,.,= ,63.82,L-6 cells,,,uM,,IC50,In Vitro,,Cytotoxicity in Vitro,set10-1,1.0,F,L-6 cells,Rat Skeletal Myoblast Cells,ORGANISM,14.0,HEOS,,,,
FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(Cc3ccccc3C(F)(F)F)CC2)cc1,FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(Cc3ccccc3C(F)(F)F)CC2)cc1,.,= ,0.036,T. cruzi,,,uM,,IC90,In Vitro,,Chagas in Vitro,set10-1,1.0,F,T. cruzi,Tulahuen C4 (LacZ),ORGANISM,14.0,HEOS,,,,
Cc1cccc(CN2CCC(N(c3ccc(C(F)(F)F)cc3)c3cccnc3)CC2)c1,Cc1cccc(CN2CCC(N(c3ccc(C(F)(F)F)cc3)c3cccnc3)CC2)c1,.,= ,0.079,T. cruzi,,,uM,,IC90,In Vitro,,Chagas in Vitro,set10-1,1.0,F,T. cruzi,Tulahuen C4 (LacZ),ORGANISM,14.0,HEOS,,,,
Cc1cccc(CN2CCC(N(c3ccc(C(F)(F)F)cc3)c3cccnc3)CC2)c1,Cc1cccc(CN2CCC(N(c3ccc(C(F)(F)F)cc3)c3cccnc3)CC2)c1,.,= ,42.86,L-6 cells,,,uM,,IC50,In Vitro,,Cytotoxicity in Vitro,set10-1,1.0,F,L-6 cells,Rat Skeletal Myoblast Cells,ORGANISM,14.0,HEOS,,,,
Cc1cccc(CN2CCC(N(c3ccc(C(F)(F)F)cc3)c3cccnc3)CC2)c1,Cc1cccc(CN2CCC(N(c3ccc(C(F)(F)F)cc3)c3cccnc3)CC2)c1,.,= ,0.044,T. cruzi,,,uM,,IC50,In Vitro,,Chagas in Vitro,set10-1,1.0,F,T. cruzi,Tulahuen C4 (LacZ),ORGANISM,14.0,HEOS,,,,
FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(c3nccs3)CC2)cc1,FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(c3nccs3)CC2)cc1,.,= ,0.031,T. cruzi,,,uM,,IC90,In Vitro,,Chagas in Vitro,set10-1,1.0,F,T. cruzi,Tulahuen C4 (LacZ),ORGANISM,14.0,HEOS,,,,
FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(c3nccs3)CC2)cc1,FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(c3nccs3)CC2)cc1,.,= ,41.46,L-6 cells,,,uM,,IC50,In Vitro,,Cytotoxicity in Vitro,set10-1,1.0,F,L-6 cells,Rat Skeletal Myoblast Cells,ORGANISM,14.0,HEOS,,,,
FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(c3nccs3)CC2)cc1,FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(c3nccs3)CC2)cc1,.,= ,0.9,Human,,,none,,EH,In Vitro,,Metabolism,set10-1,1.0,A,Human,Microsomes,ORGANISM,14.0,HEOS,,,,
FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(c3nccs3)CC2)cc1,FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(c3nccs3)CC2)cc1,.,= ,4.3,gLogD,,,none,,logD,In Vitro,,Lipophilicity,set10-1,1.0,A,gLogD,pH 7.4,ORGANISM,14.0,HEOS,,,,
FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(c3nccs3)CC2)cc1,FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(c3nccs3)CC2)cc1,.,= ,1.6,Phosphate Buffer - pH 6.5,,,ug/ml,,Kinetic,In Vitro,,Solubility,set10-1,1.0,A,Phosphate Buffer - pH 6.5,NEPH_RT,ORGANISM,14.0,HEOS,,,,
FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(c3nccs3)CC2)cc1,FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(c3nccs3)CC2)cc1,.,= ,3.1,gLogD,,,none,,logD,In Vitro,,Lipophilicity,set10-1,1.0,A,gLogD,pH 3.0,ORGANISM,14.0,HEOS,,,,
FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(c3nccs3)CC2)cc1,FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(c3nccs3)CC2)cc1,.,= ,10.8,Human,,,Min,,t (1 / 2),In Vitro,,Metabolism,set10-1,1.0,A,Human,Microsomes,ORGANISM,14.0,HEOS,,,,
FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(c3nccs3)CC2)cc1,FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(c3nccs3)CC2)cc1,.,= ,160.6,Human,,,uL/min/mg,,CLint in vitro,In Vitro,,Metabolism,set10-1,1.0,A,Human,Microsomes,ORGANISM,14.0,HEOS,,,,
FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(c3nccs3)CC2)cc1,FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(c3nccs3)CC2)cc1,.,= ,,CYP3A4,,,uM,,IC50,In Vitro,,CYP Inhibition,set10-1,1.0,A,CYP3A4,midazolam,ORGANISM,14.0,HEOS,,,,
FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(c3nccs3)CC2)cc1,FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(c3nccs3)CC2)cc1,.,= ,1.7,CYP3A4,,,uM,,IC50,In Vitro,,CYP Inhibition,set10-1,1.0,A,CYP3A4,testosterone,ORGANISM,14.0,HEOS,,,,
FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(c3nccs3)CC2)cc1,FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(c3nccs3)CC2)cc1,.,= ,0.017,T. cruzi,,,uM,,IC50,In Vitro,,Chagas in Vitro,set10-1,1.0,F,T. cruzi,Tulahuen C4 (LacZ),ORGANISM,14.0,HEOS,,,,
Cc1ccccc1CN1CCC(N(c2ccc(C(F)(F)F)cc2)c2cccnc2)CC1,Cc1ccccc1CN1CCC(N(c2ccc(C(F)(F)F)cc2)c2cccnc2)CC1,.,= ,0.87,Human,,,none,,EH,In Vitro,,Metabolism,set10-1,1.0,A,Human,Microsomes,ORGANISM,14.0,HEOS,,,,
Cc1ccccc1CN1CCC(N(c2ccc(C(F)(F)F)cc2)c2cccnc2)CC1,Cc1ccccc1CN1CCC(N(c2ccc(C(F)(F)F)cc2)c2cccnc2)CC1,.,= ,3.1,Phosphate Buffer - pH 6.5,,,ug/ml,,Kinetic,In Vitro,,Solubility,set10-1,1.0,A,Phosphate Buffer - pH 6.5,NEPH_RT,ORGANISM,14.0,HEOS,,,,
Cc1ccccc1CN1CCC(N(c2ccc(C(F)(F)F)cc2)c2cccnc2)CC1,Cc1ccccc1CN1CCC(N(c2ccc(C(F)(F)F)cc2)c2cccnc2)CC1,.,= ,0.00699999999999999,T. cruzi,,,uM,,IC50,In Vitro,,Chagas in Vitro,set10-1,1.0,F,T. cruzi,Tulahuen C4 (LacZ),ORGANISM,14.0,HEOS,,,,
Cc1ccccc1CN1CCC(N(c2ccc(C(F)(F)F)cc2)c2cccnc2)CC1,Cc1ccccc1CN1CCC(N(c2ccc(C(F)(F)F)cc2)c2cccnc2)CC1,.,= ,54.07,L-6 cells,,,uM,,IC50,In Vitro,,Cytotoxicity in Vitro,set10-1,1.0,F,L-6 cells,Rat Skeletal Myoblast Cells,ORGANISM,14.0,HEOS,,,,
Cc1ccccc1CN1CCC(N(c2ccc(C(F)(F)F)cc2)c2cccnc2)CC1,Cc1ccccc1CN1CCC(N(c2ccc(C(F)(F)F)cc2)c2cccnc2)CC1,.,= ,0.019,T. cruzi,,,uM,,IC90,In Vitro,,Chagas in Vitro,set10-1,1.0,F,T. cruzi,Tulahuen C4 (LacZ),ORGANISM,14.0,HEOS,,,,
Cc1ccccc1CN1CCC(N(c2ccc(C(F)(F)F)cc2)c2cccnc2)CC1,Cc1ccccc1CN1CCC(N(c2ccc(C(F)(F)F)cc2)c2cccnc2)CC1,.,= ,18.0,CYP3A4,,,uM,,IC50,In Vitro,,CYP Inhibition,set10-1,1.0,A,CYP3A4,testosterone,ORGANISM,14.0,HEOS,,,,
Cc1ccccc1CN1CCC(N(c2ccc(C(F)(F)F)cc2)c2cccnc2)CC1,Cc1ccccc1CN1CCC(N(c2ccc(C(F)(F)F)cc2)c2cccnc2)CC1,.,= ,2.0,gLogD,,,none,,logD,In Vitro,,Lipophilicity,set10-1,1.0,A,gLogD,pH 3.0,ORGANISM,14.0,HEOS,,,,
Cc1ccccc1CN1CCC(N(c2ccc(C(F)(F)F)cc2)c2cccnc2)CC1,Cc1ccccc1CN1CCC(N(c2ccc(C(F)(F)F)cc2)c2cccnc2)CC1,.,= ,14.1,Human,,,Min,,t (1 / 2),In Vitro,,Metabolism,set10-1,1.0,A,Human,Microsomes,ORGANISM,14.0,HEOS,,,,
Cc1ccccc1CN1CCC(N(c2ccc(C(F)(F)F)cc2)c2cccnc2)CC1,Cc1ccccc1CN1CCC(N(c2ccc(C(F)(F)F)cc2)c2cccnc2)CC1,.,= ,122.7,Human,,,uL/min/mg,,CLint in vitro,In Vitro,,Metabolism,set10-1,1.0,A,Human,Microsomes,ORGANISM,14.0,HEOS,,,,
FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(c3ccc(Cl)cn3)CC2)cc1,FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(c3ccc(Cl)cn3)CC2)cc1,.,= ,0.083,T. cruzi,,,uM,,IC90,In Vitro,,Chagas in Vitro,set10-1,1.0,F,T. cruzi,Tulahuen C4 (LacZ),ORGANISM,14.0,HEOS,,,,
FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(c3ccc(Cl)cn3)CC2)cc1,FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(c3ccc(Cl)cn3)CC2)cc1,.,= ,0.039,T. cruzi,,,uM,,IC50,In Vitro,,Chagas in Vitro,set10-1,1.0,F,T. cruzi,Tulahuen C4 (LacZ),ORGANISM,14.0,HEOS,,,,
FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(c3ccc(Cl)cn3)CC2)cc1,FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(c3ccc(Cl)cn3)CC2)cc1,.,= ,50.69,L-6 cells,,,uM,,IC50,In Vitro,,Cytotoxicity in Vitro,set10-1,1.0,F,L-6 cells,Rat Skeletal Myoblast Cells,ORGANISM,14.0,HEOS,,,,
FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(c3cccc(C(F)(F)F)c3)CC2)cc1,FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(c3cccc(C(F)(F)F)c3)CC2)cc1,.,= ,0.21,T. cruzi,,,uM,,IC50,In Vitro,,Chagas in Vitro,set10-1,1.0,F,T. cruzi,Tulahuen C4 (LacZ),ORGANISM,14.0,HEOS,,,,
FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(c3cccc(C(F)(F)F)c3)CC2)cc1,FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(c3cccc(C(F)(F)F)c3)CC2)cc1,.,= ,0.312,T. cruzi,,,uM,,IC90,In Vitro,,Chagas in Vitro,set10-1,1.0,F,T. cruzi,Tulahuen C4 (LacZ),ORGANISM,14.0,HEOS,,,,
FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(c3ccccn3)CC2)cc1,FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(c3ccccn3)CC2)cc1,.,= ,0.051,T. cruzi,,,uM,,IC90,In Vitro,,Chagas in Vitro,set10-1,1.0,F,T. cruzi,Tulahuen C4 (LacZ),ORGANISM,14.0,HEOS,,,,
FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(c3ccccn3)CC2)cc1,FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(c3ccccn3)CC2)cc1,.,= ,54.98,L-6 cells,,,uM,,IC50,In Vitro,,Cytotoxicity in Vitro,set10-1,1.0,F,L-6 cells,Rat Skeletal Myoblast Cells,ORGANISM,14.0,HEOS,,,,
FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(c3ccccn3)CC2)cc1,FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(c3ccccn3)CC2)cc1,.,= ,0.024,T. cruzi,,,uM,,IC50,In Vitro,,Chagas in Vitro,set10-1,1.0,F,T. cruzi,Tulahuen C4 (LacZ),ORGANISM,14.0,HEOS,,,,
FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(c3ccc(C(F)(F)F)cn3)CC2)cc1,FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(c3ccc(C(F)(F)F)cn3)CC2)cc1,.,= ,5.0,gLogD,,,none,,logD,In Vitro,,Lipophilicity,set10-1,1.0,A,gLogD,pH 3.0,ORGANISM,14.0,HEOS,,,,
FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(c3ccc(C(F)(F)F)cn3)CC2)cc1,FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(c3ccc(C(F)(F)F)cn3)CC2)cc1,.,= ,0.68,Human,,,none,,EH,In Vitro,,Metabolism,set10-1,1.0,A,Human,Microsomes,ORGANISM,14.0,HEOS,,,,
FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(c3ccc(C(F)(F)F)cn3)CC2)cc1,FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(c3ccc(C(F)(F)F)cn3)CC2)cc1,.,= ,115.0,Rat,,,Min,,t (1 / 2),In Vitro,,Metabolism,set10-1,1.0,A,Rat,Microsomes,ORGANISM,14.0,HEOS,,,,
FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(c3ccc(C(F)(F)F)cn3)CC2)cc1,FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(c3ccc(C(F)(F)F)cn3)CC2)cc1,.,= ,39.0,Human,,,uL/min/mg,,CLint in vitro,In Vitro,,Metabolism,set10-1,1.0,A,Human,Microsomes,ORGANISM,14.0,HEOS,,,,
FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(c3ccc(C(F)(F)F)cn3)CC2)cc1,FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(c3ccc(C(F)(F)F)cn3)CC2)cc1,.,= ,,T. cruzi,,,%,,% inhibition,In Vivo,,"Chagas in vivo at 20 mg/kg, 20 adm days",set10-1,1.0,F,T. cruzi,Tulahuen Swiss po,ORGANISM,14.0,HEOS,,,,
FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(c3ccc(C(F)(F)F)cn3)CC2)cc1,FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(c3ccc(C(F)(F)F)cn3)CC2)cc1,.,= ,0.031,T. cruzi,,,uM,,IC90,In Vitro,,Chagas in Vitro,set10-1,1.0,F,T. cruzi,Tulahuen C4 (LacZ),ORGANISM,14.0,HEOS,,,,
FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(c3ccc(C(F)(F)F)cn3)CC2)cc1,FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(c3ccc(C(F)(F)F)cn3)CC2)cc1,.,= ,60.07,L-6 cells,,,uM,,IC50,In Vitro,,Cytotoxicity in Vitro,set10-1,1.0,F,L-6 cells,Rat Skeletal Myoblast Cells,ORGANISM,14.0,HEOS,,,,
FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(c3ccc(C(F)(F)F)cn3)CC2)cc1,FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(c3ccc(C(F)(F)F)cn3)CC2)cc1,.,= ,37.9,L. donovani,,,%,,% inhibition,In Vitro,,Leish macro in vitro at 10 uM,set10-1,1.0,F,L. donovani,MHOM/ET/67/L82,ORGANISM,14.0,HEOS,,,,
FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(c3ccc(C(F)(F)F)cn3)CC2)cc1,FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(c3ccc(C(F)(F)F)cn3)CC2)cc1,.,= ,0.014,T. cruzi,,,uM,,IC50,In Vitro,,Chagas in Vitro,set10-1,1.0,F,T. cruzi,Tulahuen C4 (LacZ),ORGANISM,14.0,HEOS,,,,
FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(c3ccc(C(F)(F)F)cn3)CC2)cc1,FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(c3ccc(C(F)(F)F)cn3)CC2)cc1,.,= ,,T. cruzi,,,%,,% inhibition,In Vivo,,"Chagas in vivo at 20 mg/kg, 5 adm days",set10-1,1.0,F,T. cruzi,Tulahuen Swiss po,ORGANISM,14.0,HEOS,,,,
FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(c3ccc(C(F)(F)F)cn3)CC2)cc1,FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(c3ccc(C(F)(F)F)cn3)CC2)cc1,.,= ,0.025,T. cruzi,,,uM,,IC90,In Vitro,,Chagas in Vitro,set10-1,1.0,F,T. cruzi,Tulahuen C4 (LacZ),ORGANISM,14.0,HEOS,,,,
FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(c3ccc(C(F)(F)F)cn3)CC2)cc1,FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(c3ccc(C(F)(F)F)cn3)CC2)cc1,.,= ,59.52,L-6 cells,,,uM,,IC50,In Vitro,,Cytotoxicity in Vitro,set10-1,1.0,F,L-6 cells,Rat Skeletal Myoblast Cells,ORGANISM,14.0,HEOS,,,,
FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(c3ccc(C(F)(F)F)cn3)CC2)cc1,FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(c3ccc(C(F)(F)F)cn3)CC2)cc1,.,= ,102.0,Plasma,,,%,,% remaining,In Vitro,,"Stability, 4 hour",set10-1,1.0,A,Plasma,Dog,ORGANISM,14.0,HEOS,,,,
FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(c3ccc(C(F)(F)F)cn3)CC2)cc1,FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(c3ccc(C(F)(F)F)cn3)CC2)cc1,.,= ,108.0,Blood,,,%,,% remaining,In Vitro,,"Stability, 4 hour",set10-1,1.0,A,Blood,Dog,ORGANISM,14.0,HEOS,,,,
FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(c3ccc(C(F)(F)F)cn3)CC2)cc1,FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(c3ccc(C(F)(F)F)cn3)CC2)cc1,.,= ,96.0,Plasma,,,%,,% remaining,In Vitro,,"Stability, 4 hour",set10-1,1.0,A,Plasma,rat,ORGANISM,14.0,HEOS,,,,
FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(c3ccc(C(F)(F)F)cn3)CC2)cc1,FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(c3ccc(C(F)(F)F)cn3)CC2)cc1,.,= ,115.0,Blood,,,%,,% remaining,In Vitro,,"Stability, 4 hour",set10-1,1.0,A,Blood,rat,ORGANISM,14.0,HEOS,,,,
FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(c3ccc(C(F)(F)F)cn3)CC2)cc1,FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(c3ccc(C(F)(F)F)cn3)CC2)cc1,.,= ,97.0,Plasma,,,%,,% remaining,In Vitro,,"Stability, 4 hour",set10-1,1.0,A,Plasma,human,ORGANISM,14.0,HEOS,,,,
FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(c3ccc(C(F)(F)F)cn3)CC2)cc1,FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(c3ccc(C(F)(F)F)cn3)CC2)cc1,.,= ,101.0,Blood,,,%,,% remaining,In Vitro,,"Stability, 4 hour",set10-1,1.0,A,Blood,human,ORGANISM,14.0,HEOS,,,,
FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(c3ccc(C(F)(F)F)cn3)CC2)cc1,FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(c3ccc(C(F)(F)F)cn3)CC2)cc1,.,= ,0.017,T. cruzi,,,uM,,IC50,In Vitro,,Chagas in Vitro,set10-1,1.0,F,T. cruzi,Tulahuen C4 (LacZ),ORGANISM,14.0,HEOS,,,,
FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(c3ccc(C(F)(F)F)cn3)CC2)cc1,FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(c3ccc(C(F)(F)F)cn3)CC2)cc1,.,= ,6.0,CYP3A4,,,uM,,IC50,In Vitro,,CYP Inhibition,set10-1,1.0,A,CYP3A4,testosterone,ORGANISM,14.0,HEOS,,,,
FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(c3ccc(C(F)(F)F)cn3)CC2)cc1,FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(c3ccc(C(F)(F)F)cn3)CC2)cc1,.,= ,,CYP3A4,,,uM,,IC50,In Vitro,,CYP Inhibition,set10-1,1.0,A,CYP3A4,midazolam,ORGANISM,14.0,HEOS,,,,
FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(c3ccc(C(F)(F)F)cn3)CC2)cc1,FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(c3ccc(C(F)(F)F)cn3)CC2)cc1,.,= ,,CYP3A4,,,uM,,IC50,In Vitro,,CYP Inhibition,set10-1,1.0,A,CYP3A4,midazolam,ORGANISM,14.0,HEOS,,,,
FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(c3ccc(C(F)(F)F)cn3)CC2)cc1,FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(c3ccc(C(F)(F)F)cn3)CC2)cc1,.,= ,9.8,CYP2C19,,,uM,,IC50,In Vitro,,CYP Inhibition,set10-1,1.0,A,CYP2C19,unknown,ORGANISM,14.0,HEOS,,,,
FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(c3ccc(C(F)(F)F)cn3)CC2)cc1,FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(c3ccc(C(F)(F)F)cn3)CC2)cc1,.,= ,8.1,CYP2C9,,,uM,,IC50,In Vitro,,CYP Inhibition,set10-1,1.0,A,CYP2C9,unknown,ORGANISM,14.0,HEOS,,,,
FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(c3ccc(C(F)(F)F)cn3)CC2)cc1,FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(c3ccc(C(F)(F)F)cn3)CC2)cc1,.,= ,45.0,Human,,,Min,,t (1 / 2),In Vitro,,Metabolism,set10-1,1.0,A,Human,Microsomes,ORGANISM,14.0,HEOS,,,,
FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(c3ccc(C(F)(F)F)cn3)CC2)cc1,FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(c3ccc(C(F)(F)F)cn3)CC2)cc1,.,= ,0.52,Mouse,,,none,,EH,In Vitro,,Metabolism,set10-1,1.0,A,Mouse,Microsomes,ORGANISM,14.0,HEOS,,,,
FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(c3ccc(C(F)(F)F)cn3)CC2)cc1,FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(c3ccc(C(F)(F)F)cn3)CC2)cc1,.,= ,70.0,Mouse,,,Min,,t (1 / 2),In Vitro,,Metabolism,set10-1,1.0,A,Mouse,Microsomes,ORGANISM,14.0,HEOS,,,,
FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(c3ccc(C(F)(F)F)cn3)CC2)cc1,FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(c3ccc(C(F)(F)F)cn3)CC2)cc1,.,= ,2.41,PKA,,,none,,pKa(1),In Vitro,,pKa measurement,set10-1,1.0,A,PKA,unknown,ORGANISM,14.0,HEOS,,,,
